topology_id,left_candidate_id,right_candidate_id,shared_vertices,left_type,right_type,left_length,right_length
G-269,G-269:c0016,G-269:c0036,13|21,chain,chain,1,2
G-269,G-269:c0016,G-269:c0037,13|21,chain,chain,1,3
G-269,G-269:c0016,G-269:c0038,21,chain,chain,1,1
G-269,G-269:c0016,G-269:c0039,21,chain,chain,1,2
G-269,G-269:c0017,G-269:c0018,11|13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0019,11|13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0020,11|13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0021,13|21,chain,chain,2,2
G-269,G-269:c0017,G-269:c0022,13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0023,13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0024,13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0025,13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0026,13|21,chain,chain,2,2
G-269,G-269:c0017,G-269:c0027,11|13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0028,11|13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0029,13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0030,13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0031,13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0032,13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0033,13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0034,13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0035,13|21,chain,chain,2,4
G-269,G-269:c0017,G-269:c0036,13|21,chain,chain,2,2
G-269,G-269:c0017,G-269:c0037,13|21,chain,chain,2,3
G-269,G-269:c0017,G-269:c0038,21,chain,chain,2,1
G-269,G-269:c0017,G-269:c0039,21,chain,chain,2,2
G-269,G-269:c0018,G-269:c0019,11|12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0020,11|12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0021,12|13|21,chain,chain,3,2
G-269,G-269:c0018,G-269:c0022,12|13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0023,12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0024,12|13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0025,12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0026,13|21,chain,chain,3,2
G-269,G-269:c0018,G-269:c0027,11|13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0028,11|12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0029,12|13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0030,12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0031,12|13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0032,13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0033,13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0034,13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0035,13|21,chain,chain,3,4
G-269,G-269:c0018,G-269:c0036,13|21,chain,chain,3,2
G-269,G-269:c0018,G-269:c0037,13|21,chain,chain,3,3
G-269,G-269:c0018,G-269:c0038,21,chain,chain,3,1
G-269,G-269:c0018,G-269:c0039,21,chain,chain,3,2
G-269,G-269:c0019,G-269:c0020,11|12|13|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0021,12|13|21,chain,chain,4,2
G-269,G-269:c0019,G-269:c0022,12|13|14|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0023,12|13|14|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0024,12|13|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0025,12|13|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0026,13|21,chain,chain,4,2
G-269,G-269:c0019,G-269:c0027,11|13|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0028,11|12|13|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0029,12|13|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0030,12|13|14|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0031,12|13|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0032,13|14|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0033,13|14|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0034,13|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0035,13|21,chain,chain,4,4
G-269,G-269:c0019,G-269:c0036,13|21,chain,chain,4,2
G-269,G-269:c0019,G-269:c0037,13|21,chain,chain,4,3
G-269,G-269:c0019,G-269:c0038,21,chain,chain,4,1
G-269,G-269:c0019,G-269:c0039,21,chain,chain,4,2
G-269,G-269:c0020,G-269:c0021,12|13|21,chain,chain,4,2
G-269,G-269:c0020,G-269:c0022,12|13|21,chain,chain,4,3
G-269,G-269:c0020,G-269:c0023,12|13|21,chain,chain,4,4
G-269,G-269:c0020,G-269:c0024,12|13|21|5,chain,chain,4,3
G-269,G-269:c0020,G-269:c0025,12|13|21|5,chain,chain,4,4
G-269,G-269:c0020,G-269:c0026,13|21,chain,chain,4,2
G-269,G-269:c0020,G-269:c0027,11|13|21,chain,chain,4,3
G-269,G-269:c0020,G-269:c0028,11|12|13|21,chain,chain,4,4
G-269,G-269:c0020,G-269:c0029,12|13|21,chain,chain,4,3
G-269,G-269:c0020,G-269:c0030,12|13|21,chain,chain,4,4
G-269,G-269:c0020,G-269:c0031,12|13|21|5,chain,chain,4,4
G-269,G-269:c0020,G-269:c0032,13|21,chain,chain,4,3
G-269,G-269:c0020,G-269:c0033,13|21,chain,chain,4,4
G-269,G-269:c0020,G-269:c0034,13|21|5,chain,chain,4,3
G-269,G-269:c0020,G-269:c0035,13|21|5,chain,chain,4,4
G-269,G-269:c0020,G-269:c0036,13|21|5,chain,chain,4,2
G-269,G-269:c0020,G-269:c0037,13|21|5,chain,chain,4,3
G-269,G-269:c0020,G-269:c0038,21|5,chain,chain,4,1
G-269,G-269:c0020,G-269:c0039,21|5,chain,chain,4,2
G-269,G-269:c0021,G-269:c0022,12|13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0023,12|13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0024,12|13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0025,12|13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0026,13|21,chain,chain,2,2
G-269,G-269:c0021,G-269:c0027,13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0028,12|13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0029,12|13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0030,12|13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0031,12|13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0032,13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0033,13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0034,13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0035,13|21,chain,chain,2,4
G-269,G-269:c0021,G-269:c0036,13|21,chain,chain,2,2
G-269,G-269:c0021,G-269:c0037,13|21,chain,chain,2,3
G-269,G-269:c0021,G-269:c0038,21,chain,chain,2,1
G-269,G-269:c0021,G-269:c0039,21,chain,chain,2,2
G-269,G-269:c0022,G-269:c0023,12|13|14|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0024,12|13|21,chain,chain,3,3
G-269,G-269:c0022,G-269:c0025,12|13|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0026,13|21,chain,chain,3,2
G-269,G-269:c0022,G-269:c0027,13|21,chain,chain,3,3
G-269,G-269:c0022,G-269:c0028,12|13|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0029,12|13|21,chain,chain,3,3
G-269,G-269:c0022,G-269:c0030,12|13|14|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0031,12|13|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0032,13|14|21,chain,chain,3,3
G-269,G-269:c0022,G-269:c0033,13|14|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0034,13|21,chain,chain,3,3
G-269,G-269:c0022,G-269:c0035,13|21,chain,chain,3,4
G-269,G-269:c0022,G-269:c0036,13|21,chain,chain,3,2
G-269,G-269:c0022,G-269:c0037,13|21,chain,chain,3,3
G-269,G-269:c0022,G-269:c0038,21,chain,chain,3,1
G-269,G-269:c0022,G-269:c0039,21,chain,chain,3,2
G-269,G-269:c0023,G-269:c0024,12|13|21,chain,chain,4,3
G-269,G-269:c0023,G-269:c0025,12|13|21,chain,chain,4,4
G-269,G-269:c0023,G-269:c0026,13|21,chain,chain,4,2
G-269,G-269:c0023,G-269:c0027,13|21,chain,chain,4,3
G-269,G-269:c0023,G-269:c0028,12|13|21,chain,chain,4,4
G-269,G-269:c0023,G-269:c0029,12|13|21,chain,chain,4,3
G-269,G-269:c0023,G-269:c0030,12|13|14|21,chain,chain,4,4
G-269,G-269:c0023,G-269:c0031,12|13|21,chain,chain,4,4
G-269,G-269:c0023,G-269:c0032,13|14|21,chain,chain,4,3
G-269,G-269:c0023,G-269:c0033,13|14|15|21,chain,chain,4,4
G-269,G-269:c0023,G-269:c0034,13|21,chain,chain,4,3
G-269,G-269:c0023,G-269:c0035,13|21,chain,chain,4,4
G-269,G-269:c0023,G-269:c0036,13|21,chain,chain,4,2
G-269,G-269:c0023,G-269:c0037,13|21,chain,chain,4,3
G-269,G-269:c0023,G-269:c0038,21,chain,chain,4,1
G-269,G-269:c0023,G-269:c0039,21,chain,chain,4,2
G-269,G-269:c0024,G-269:c0025,12|13|21|5,chain,chain,3,4
G-269,G-269:c0024,G-269:c0026,13|21,chain,chain,3,2
G-269,G-269:c0024,G-269:c0027,13|21,chain,chain,3,3
G-269,G-269:c0024,G-269:c0028,12|13|21,chain,chain,3,4
G-269,G-269:c0024,G-269:c0029,12|13|21,chain,chain,3,3
G-269,G-269:c0024,G-269:c0030,12|13|21,chain,chain,3,4
G-269,G-269:c0024,G-269:c0031,12|13|21|5,chain,chain,3,4
G-269,G-269:c0024,G-269:c0032,13|21,chain,chain,3,3
G-269,G-269:c0024,G-269:c0033,13|21,chain,chain,3,4
G-269,G-269:c0024,G-269:c0034,13|21|5,chain,chain,3,3
G-269,G-269:c0024,G-269:c0035,13|21|5,chain,chain,3,4
G-269,G-269:c0024,G-269:c0036,13|21|5,chain,chain,3,2
G-269,G-269:c0024,G-269:c0037,13|21|5,chain,chain,3,3
G-269,G-269:c0024,G-269:c0038,21|5,chain,chain,3,1
G-269,G-269:c0024,G-269:c0039,21|5,chain,chain,3,2
G-269,G-269:c0025,G-269:c0026,13|21,chain,chain,4,2
G-269,G-269:c0025,G-269:c0027,13|21,chain,chain,4,3
G-269,G-269:c0025,G-269:c0028,12|13|21,chain,chain,4,4
G-269,G-269:c0025,G-269:c0029,12|13|21,chain,chain,4,3
G-269,G-269:c0025,G-269:c0030,12|13|21,chain,chain,4,4
G-269,G-269:c0025,G-269:c0031,12|13|21|5,chain,chain,4,4
G-269,G-269:c0025,G-269:c0032,13|21,chain,chain,4,3
G-269,G-269:c0025,G-269:c0033,13|21,chain,chain,4,4
G-269,G-269:c0025,G-269:c0034,13|21|5,chain,chain,4,3
G-269,G-269:c0025,G-269:c0035,13|21|5|7,chain,chain,4,4
G-269,G-269:c0025,G-269:c0036,13|21|5,chain,chain,4,2
G-269,G-269:c0025,G-269:c0037,13|21|5|7,chain,chain,4,3
G-269,G-269:c0025,G-269:c0038,21|5,chain,chain,4,1
G-269,G-269:c0025,G-269:c0039,21|5|7,chain,chain,4,2
G-269,G-269:c0026,G-269:c0027,13|21|3,chain,chain,2,3
G-269,G-269:c0026,G-269:c0028,13|21|3,chain,chain,2,4
G-269,G-269:c0026,G-269:c0029,13|21|3,chain,chain,2,3
G-269,G-269:c0026,G-269:c0030,13|21|3,chain,chain,2,4
G-269,G-269:c0026,G-269:c0031,13|21|3,chain,chain,2,4
G-269,G-269:c0026,G-269:c0032,13|21|3,chain,chain,2,3
G-269,G-269:c0026,G-269:c0033,13|21|3,chain,chain,2,4
G-269,G-269:c0026,G-269:c0034,13|21|3,chain,chain,2,3
G-269,G-269:c0026,G-269:c0035,13|21|3,chain,chain,2,4
G-269,G-269:c0026,G-269:c0036,13|21,chain,chain,2,2
G-269,G-269:c0026,G-269:c0037,13|21,chain,chain,2,3
G-269,G-269:c0026,G-269:c0038,21,chain,chain,2,1
G-269,G-269:c0026,G-269:c0039,21,chain,chain,2,2
G-269,G-269:c0027,G-269:c0028,11|13|21|3,chain,chain,3,4
G-269,G-269:c0027,G-269:c0029,13|21|3,chain,chain,3,3
G-269,G-269:c0027,G-269:c0030,13|21|3,chain,chain,3,4
G-269,G-269:c0027,G-269:c0031,13|21|3,chain,chain,3,4
G-269,G-269:c0027,G-269:c0032,13|21|3,chain,chain,3,3
G-269,G-269:c0027,G-269:c0033,13|21|3,chain,chain,3,4
G-269,G-269:c0027,G-269:c0034,13|21|3,chain,chain,3,3
G-269,G-269:c0027,G-269:c0035,13|21|3,chain,chain,3,4
G-269,G-269:c0027,G-269:c0036,13|21,chain,chain,3,2
G-269,G-269:c0027,G-269:c0037,13|21,chain,chain,3,3
G-269,G-269:c0027,G-269:c0038,21,chain,chain,3,1
G-269,G-269:c0027,G-269:c0039,21,chain,chain,3,2
G-269,G-269:c0028,G-269:c0029,12|13|21|3,chain,chain,4,3
G-269,G-269:c0028,G-269:c0030,12|13|21|3,chain,chain,4,4
G-269,G-269:c0028,G-269:c0031,12|13|21|3,chain,chain,4,4
G-269,G-269:c0028,G-269:c0032,13|21|3,chain,chain,4,3
G-269,G-269:c0028,G-269:c0033,13|21|3,chain,chain,4,4
G-269,G-269:c0028,G-269:c0034,13|21|3,chain,chain,4,3
G-269,G-269:c0028,G-269:c0035,13|21|3,chain,chain,4,4
G-269,G-269:c0028,G-269:c0036,13|21,chain,chain,4,2
G-269,G-269:c0028,G-269:c0037,13|21,chain,chain,4,3
G-269,G-269:c0028,G-269:c0038,21,chain,chain,4,1
G-269,G-269:c0028,G-269:c0039,21,chain,chain,4,2
G-269,G-269:c0029,G-269:c0030,12|13|21|3,chain,chain,3,4
G-269,G-269:c0029,G-269:c0031,12|13|21|3,chain,chain,3,4
G-269,G-269:c0029,G-269:c0032,13|21|3,chain,chain,3,3
G-269,G-269:c0029,G-269:c0033,13|21|3,chain,chain,3,4
G-269,G-269:c0029,G-269:c0034,13|21|3,chain,chain,3,3
G-269,G-269:c0029,G-269:c0035,13|21|3,chain,chain,3,4
G-269,G-269:c0029,G-269:c0036,13|21,chain,chain,3,2
G-269,G-269:c0029,G-269:c0037,13|21,chain,chain,3,3
G-269,G-269:c0029,G-269:c0038,21,chain,chain,3,1
G-269,G-269:c0029,G-269:c0039,21,chain,chain,3,2
G-269,G-269:c0030,G-269:c0031,12|13|21|3,chain,chain,4,4
G-269,G-269:c0030,G-269:c0032,13|14|21|3,chain,chain,4,3
G-269,G-269:c0030,G-269:c0033,13|14|21|3,chain,chain,4,4
G-269,G-269:c0030,G-269:c0034,13|21|3,chain,chain,4,3
G-269,G-269:c0030,G-269:c0035,13|21|3,chain,chain,4,4
G-269,G-269:c0030,G-269:c0036,13|21,chain,chain,4,2
G-269,G-269:c0030,G-269:c0037,13|21,chain,chain,4,3
G-269,G-269:c0030,G-269:c0038,21,chain,chain,4,1
G-269,G-269:c0030,G-269:c0039,21,chain,chain,4,2
G-269,G-269:c0031,G-269:c0032,13|21|3,chain,chain,4,3
G-269,G-269:c0031,G-269:c0033,13|21|3,chain,chain,4,4
G-269,G-269:c0031,G-269:c0034,13|21|3|5,chain,chain,4,3
G-269,G-269:c0031,G-269:c0035,13|21|3|5,chain,chain,4,4
G-269,G-269:c0031,G-269:c0036,13|21|5,chain,chain,4,2
G-269,G-269:c0031,G-269:c0037,13|21|5,chain,chain,4,3
G-269,G-269:c0031,G-269:c0038,21|5,chain,chain,4,1
G-269,G-269:c0031,G-269:c0039,21|5,chain,chain,4,2
G-269,G-269:c0032,G-269:c0033,13|14|21|3,chain,chain,3,4
G-269,G-269:c0032,G-269:c0034,13|21|3,chain,chain,3,3
G-269,G-269:c0032,G-269:c0035,13|21|3,chain,chain,3,4
G-269,G-269:c0032,G-269:c0036,13|21,chain,chain,3,2
G-269,G-269:c0032,G-269:c0037,13|21,chain,chain,3,3
G-269,G-269:c0032,G-269:c0038,21,chain,chain,3,1
G-269,G-269:c0032,G-269:c0039,21,chain,chain,3,2
G-269,G-269:c0033,G-269:c0034,13|21|3,chain,chain,4,3
G-269,G-269:c0033,G-269:c0035,13|21|3,chain,chain,4,4
G-269,G-269:c0033,G-269:c0036,13|21,chain,chain,4,2
G-269,G-269:c0033,G-269:c0037,13|21,chain,chain,4,3
G-269,G-269:c0033,G-269:c0038,21,chain,chain,4,1
G-269,G-269:c0033,G-269:c0039,21,chain,chain,4,2
G-269,G-269:c0034,G-269:c0035,13|21|3|5,chain,chain,3,4
G-269,G-269:c0034,G-269:c0036,13|21|5,chain,chain,3,2
G-269,G-269:c0034,G-269:c0037,13|21|5,chain,chain,3,3
G-269,G-269:c0034,G-269:c0038,21|5,chain,chain,3,1
G-269,G-269:c0034,G-269:c0039,21|5,chain,chain,3,2
G-269,G-269:c0035,G-269:c0036,13|21|5,chain,chain,4,2
G-269,G-269:c0035,G-269:c0037,13|21|5|7,chain,chain,4,3
G-269,G-269:c0035,G-269:c0038,21|5,chain,chain,4,1
G-269,G-269:c0035,G-269:c0039,21|5|7,chain,chain,4,2
G-269,G-269:c0036,G-269:c0037,13|21|5,chain,chain,2,3
G-269,G-269:c0036,G-269:c0038,21|5,chain,chain,2,1
G-269,G-269:c0036,G-269:c0039,21|5,chain,chain,2,2
G-269,G-269:c0037,G-269:c0038,21|5,chain,chain,3,1
G-269,G-269:c0037,G-269:c0039,21|5|7,chain,chain,3,2
G-269,G-269:c0038,G-269:c0039,21|5,chain,chain,1,2
G-398,G-398:c0000,G-398:c0002,13|14,cycle,cycle,2,3
G-398,G-398:c0000,G-398:c0006,14,cycle,chain,2,3
G-398,G-398:c0000,G-398:c0007,13|14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0008,14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0012,14,cycle,chain,2,2
G-398,G-398:c0000,G-398:c0013,13|14,cycle,chain,2,3
G-398,G-398:c0000,G-398:c0014,13|14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0015,14,cycle,chain,2,3
G-398,G-398:c0000,G-398:c0019,14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0024,14,cycle,chain,2,1
G-398,G-398:c0000,G-398:c0025,13|14,cycle,chain,2,2
G-398,G-398:c0000,G-398:c0026,13|14,cycle,chain,2,3
G-398,G-398:c0000,G-398:c0027,13|14,cycle,chain,2,3
G-398,G-398:c0000,G-398:c0028,13|14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0029,13|14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0030,13|14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0031,14,cycle,chain,2,2
G-398,G-398:c0000,G-398:c0035,14,cycle,chain,2,3
G-398,G-398:c0000,G-398:c0036,13|14,cycle,chain,2,4
G-398,G-398:c0000,G-398:c0037,14,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0004,16,cycle,chain,2,1
G-398,G-398:c0001,G-398:c0005,16|18,cycle,chain,2,2
G-398,G-398:c0001,G-398:c0006,16|18,cycle,chain,2,3
G-398,G-398:c0001,G-398:c0007,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0008,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0009,16|18,cycle,chain,2,3
G-398,G-398:c0001,G-398:c0010,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0017,16,cycle,chain,2,2
G-398,G-398:c0001,G-398:c0018,16|18,cycle,chain,2,3
G-398,G-398:c0001,G-398:c0019,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0020,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0029,16,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0033,16,cycle,chain,2,1
G-398,G-398:c0001,G-398:c0034,16|18,cycle,chain,2,2
G-398,G-398:c0001,G-398:c0035,16|18,cycle,chain,2,3
G-398,G-398:c0001,G-398:c0036,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0037,16|18,cycle,chain,2,4
G-398,G-398:c0001,G-398:c0038,16|18,cycle,chain,2,3
G-398,G-398:c0001,G-398:c0039,16|18,cycle,chain,2,4
G-398,G-398:c0002,G-398:c0006,14,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0007,13|14,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0008,14,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0011,9,cycle,chain,3,1
G-398,G-398:c0002,G-398:c0012,14|9,cycle,chain,3,2
G-398,G-398:c0002,G-398:c0013,13|14|9,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0014,13|14|9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0015,14|9,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0016,9,cycle,chain,3,2
G-398,G-398:c0002,G-398:c0017,9,cycle,chain,3,2
G-398,G-398:c0002,G-398:c0018,9,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0019,14|9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0020,9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0021,9,cycle,chain,3,2
G-398,G-398:c0002,G-398:c0022,9,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0023,9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0024,14,cycle,chain,3,1
G-398,G-398:c0002,G-398:c0025,13|14,cycle,chain,3,2
G-398,G-398:c0002,G-398:c0026,13|14,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0027,13|14|9,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0028,13|14|9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0029,13|14|9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0030,13|14|9,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0031,14,cycle,chain,3,2
G-398,G-398:c0002,G-398:c0035,14,cycle,chain,3,3
G-398,G-398:c0002,G-398:c0036,13|14,cycle,chain,3,4
G-398,G-398:c0002,G-398:c0037,14,cycle,chain,3,4
G-398,G-398:c0003,G-398:c0004,21,chain,chain,1,1
G-398,G-398:c0003,G-398:c0005,21,chain,chain,1,2
G-398,G-398:c0003,G-398:c0006,21,chain,chain,1,3
G-398,G-398:c0003,G-398:c0007,21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0008,15|21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0009,21,chain,chain,1,3
G-398,G-398:c0003,G-398:c0010,15|21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0011,21,chain,chain,1,1
G-398,G-398:c0003,G-398:c0012,21,chain,chain,1,2
G-398,G-398:c0003,G-398:c0013,21,chain,chain,1,3
G-398,G-398:c0003,G-398:c0014,15|21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0015,15|21,chain,chain,1,3
G-398,G-398:c0003,G-398:c0016,15|21,chain,chain,1,2
G-398,G-398:c0003,G-398:c0017,21,chain,chain,1,2
G-398,G-398:c0003,G-398:c0018,21,chain,chain,1,3
G-398,G-398:c0003,G-398:c0019,21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0020,21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0021,21,chain,chain,1,2
G-398,G-398:c0003,G-398:c0022,21,chain,chain,1,3
G-398,G-398:c0003,G-398:c0023,15|21,chain,chain,1,4
G-398,G-398:c0003,G-398:c0026,15,chain,chain,1,3
G-398,G-398:c0003,G-398:c0028,15,chain,chain,1,4
G-398,G-398:c0003,G-398:c0031,15,chain,chain,1,2
G-398,G-398:c0003,G-398:c0032,15,chain,chain,1,1
G-398,G-398:c0003,G-398:c0037,15,chain,chain,1,4
G-398,G-398:c0003,G-398:c0039,15,chain,chain,1,4
G-398,G-398:c0004,G-398:c0005,16|21,chain,chain,1,2
G-398,G-398:c0004,G-398:c0006,16|21,chain,chain,1,3
G-398,G-398:c0004,G-398:c0007,16|21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0008,16|21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0009,16|21,chain,chain,1,3
G-398,G-398:c0004,G-398:c0010,16|21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0011,21,chain,chain,1,1
G-398,G-398:c0004,G-398:c0012,21,chain,chain,1,2
G-398,G-398:c0004,G-398:c0013,21,chain,chain,1,3
G-398,G-398:c0004,G-398:c0014,21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0015,21,chain,chain,1,3
G-398,G-398:c0004,G-398:c0016,21,chain,chain,1,2
G-398,G-398:c0004,G-398:c0017,16|21,chain,chain,1,2
G-398,G-398:c0004,G-398:c0018,16|21,chain,chain,1,3
G-398,G-398:c0004,G-398:c0019,16|21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0020,16|21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0021,21,chain,chain,1,2
G-398,G-398:c0004,G-398:c0022,21,chain,chain,1,3
G-398,G-398:c0004,G-398:c0023,21,chain,chain,1,4
G-398,G-398:c0004,G-398:c0029,16,chain,chain,1,4
G-398,G-398:c0004,G-398:c0033,16,chain,chain,1,1
G-398,G-398:c0004,G-398:c0034,16,chain,chain,1,2
G-398,G-398:c0004,G-398:c0035,16,chain,chain,1,3
G-398,G-398:c0004,G-398:c0036,16,chain,chain,1,4
G-398,G-398:c0004,G-398:c0037,16,chain,chain,1,4
G-398,G-398:c0004,G-398:c0038,16,chain,chain,1,3
G-398,G-398:c0004,G-398:c0039,16,chain,chain,1,4
G-398,G-398:c0005,G-398:c0006,16|18|21,chain,chain,2,3
G-398,G-398:c0005,G-398:c0007,16|18|21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0008,16|18|21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0009,16|18|21,chain,chain,2,3
G-398,G-398:c0005,G-398:c0010,16|18|21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0011,21,chain,chain,2,1
G-398,G-398:c0005,G-398:c0012,21,chain,chain,2,2
G-398,G-398:c0005,G-398:c0013,21,chain,chain,2,3
G-398,G-398:c0005,G-398:c0014,21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0015,21,chain,chain,2,3
G-398,G-398:c0005,G-398:c0016,21,chain,chain,2,2
G-398,G-398:c0005,G-398:c0017,16|21,chain,chain,2,2
G-398,G-398:c0005,G-398:c0018,16|18|21,chain,chain,2,3
G-398,G-398:c0005,G-398:c0019,16|18|21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0020,16|18|21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0021,21,chain,chain,2,2
G-398,G-398:c0005,G-398:c0022,21,chain,chain,2,3
G-398,G-398:c0005,G-398:c0023,21,chain,chain,2,4
G-398,G-398:c0005,G-398:c0029,16,chain,chain,2,4
G-398,G-398:c0005,G-398:c0033,16,chain,chain,2,1
G-398,G-398:c0005,G-398:c0034,16|18,chain,chain,2,2
G-398,G-398:c0005,G-398:c0035,16|18,chain,chain,2,3
G-398,G-398:c0005,G-398:c0036,16|18,chain,chain,2,4
G-398,G-398:c0005,G-398:c0037,16|18,chain,chain,2,4
G-398,G-398:c0005,G-398:c0038,16|18,chain,chain,2,3
G-398,G-398:c0005,G-398:c0039,16|18,chain,chain,2,4
G-398,G-398:c0006,G-398:c0007,14|16|18|21,chain,chain,3,4
