topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path
G-44,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-44.json,22,20,2,40,3,4,1,1,2,32,34,34,5,5,9,13,477,0.8502673796791443,28.058823529411764,32,2,0.9705882352941176,12,0.5454545454545454,5.954545454545454,26,df4ec6f06f42913de5c06bd4e919df8ebd0d2e1419adea245922c91190d9fa9d,3899f6ff86baa4e5e5a7311f1773c0936ce767c51dd5f2745f9fd39e456617d4,135f6af0bedf035ce730a7780912316509f585c985d3a8369d972062b4bff5a5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-44/template.json
G-45,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-45.json,22,20,2,32,3,4,0,0,0,9,9,9,3,6,0,0,18,0.5,4.0,5,2,0.6666666666666666,10,0.45454545454545453,1.0909090909090908,6,ab38f5cfa8afd5631cda534518eea2642ae9c73ce5bb13b5d2004062ed431073,ccc3403767e22bdcfa69c8353c10ae138b966d3b4b41f82ff9b839fcc428d35b,647a087e65573b102416ca4a841e2c6d131e2b7878db66c46274e8bf3d245bee,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-45/template.json
G-46,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-46.json,22,20,2,20,3,4,1,1,2,7,9,9,3,1,1,2,25,0.6944444444444444,5.555555555555555,7,2,0.8888888888888888,8,0.36363636363636365,1.2727272727272727,6,df32d7717abbb5d3ea7336bdc730fbb3ba902f548795be7a391b9d148e4b6ad4,370c9a6b33047df7623f73b0540c976fc1904068bdc153cdb24ebad4d29d50f8,60b731f5186ad3a0cd48837f719fbcab08f948d126be69f28f95ff73e174baed,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-46/template.json
G-47,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-47.json,22,20,2,31,3,4,1,0,1,7,8,8,3,4,0,0,22,0.7857142857142857,5.5,7,1,1.0,7,0.3181818181818182,0.9090909090909091,6,f998e0f4d024ed7e72942f300adb34a283839f43f0a601fb3fed995af84970af,07bb2ef9a6b6bfd876c1564d05a5e995df87bc2ed8966ecbae69040b2878ddf6,ccf40bafef896bb9c5b6445c37d57301606cdc6ef4b32f9cf566d8dc9daffc9e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-47/template.json
G-48,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-48.json,22,20,2,39,3,4,0,1,1,2,3,3,2,0,0,0,1,0.3333333333333333,0.6666666666666666,1,2,0.6666666666666666,6,0.2727272727272727,0.3181818181818182,2,d6ef4d94a92bfc317236785b850f1facacc6e6c43419d69049d091e0876e48e9,c6a8e9ed6f8dc921df023d3cb3e72b2409e4824763c37d7f173f4623d182dff2,61aff92f1e5dc2381a73d957b6993f68f91633e2bc10963cd5cf96c5e236f342,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-48/template.json
G-49,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-49.json,22,20,2,40,3,4,0,0,0,3,3,3,3,0,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.2727272727272727,2,ca8bc93769301d43bf215c75a8abeb6caf9395c3423282375440451201952c74,e8ddd3d66d7db0743cf75c5166af65772cc2a5b360a249807234d9373d10ee99,cf457711c65d319af2a6f6b7c1826d113d13821965a60ef0768bafba41f766c5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-49/template.json
G-50,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-50.json,22,20,2,49,3,4,1,0,1,15,16,16,4,6,4,1,99,0.825,12.375,15,1,1.0,8,0.36363636363636365,2.227272727272727,12,b9fd08957cd2742f0da7f92187b0bf0b9d00ed7a33b73805bd861466355a54b3,33bc091ecec836ca2acaefddf8564e70f8aee9d7d6881f8e6bf0668de2cf94a1,83d243b994c51f26dcca81a8de5acf40c649f0e32d2dae1d8d783e1ec90522bf,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-50/template.json
G-51,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-51.json,22,20,2,40,3,4,0,0,0,27,27,27,10,7,6,4,253,0.7207977207977208,18.74074074074074,24,1,1.0,10,0.45454545454545453,3.8636363636363638,15,5de73c6af7bd1b7c0ae7daa0bb5b746a5be59bc2736bf51ba8f7df8c08ab00ab,af5aff58263c5845b59f71bc860ed1fb998143929520b40dabd58c48c7e42246,87a4eeb128df0e043fb6db10622240260a929843cf705d189039a061f9181aeb,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-51/template.json
G-52,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-52.json,22,20,2,16,3,4,1,0,1,9,10,10,5,2,2,0,32,0.7111111111111111,6.4,8,1,1.0,7,0.3181818181818182,1.1818181818181819,7,fd4a5b2907b359bac8accd8a7c719e9633cc3b4177b1bdd9152a504ee7dbf0ee,dc3b2c56d5c844268948b3d89b8b8ff7a6faf34c7d13e46f7933ce8ef61fb16a,fd5431e0de9cc7025bc2cd37506043d5393bc6f1d42175941cf0e48f029b6fdd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-52/template.json
G-53,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-53.json,22,20,2,34,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,07a05bdde5ee2ed0ca6edde1d6b704b3a6778aa250e3208c57f06813eb6b7813,8d0c603973beeedcb41e761fad2e58361a12cae444df27e10c6ee2a538f5b2cb,adca81cdfae56fc561455ecadd7e69736242c3e4356da0e29cb32bfefc0493fa,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-53/template.json
G-54,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-54.json,22,20,2,43,3,4,1,0,1,17,18,18,5,6,4,2,110,0.7189542483660131,12.222222222222221,16,1,1.0,10,0.45454545454545453,2.5454545454545454,14,d77f9bfabe3737a4ee08072bbfc00a7d1acad18baadf25c5cc2b8e3a235c6d3d,6a2589d2c53a873cb071986d6d1d64039d2dd2af51ef8ead274f15d99d7f2c68,b64e3cedcdbae0b406fe02664c12384eccb83c1e86285d2e5e690a2eefe5a423,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-54/template.json
G-55,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-55.json,22,20,2,29,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,96c6f37620d04d1de4eb2293d9159d7a9e5d87f3927d8dbbf44573432f6d6888,2f6ee03778e63c8f9ba7130a145c695593aa87ef7a2808f53278fb5d6be1f0e3,3b78e205cc53599fe575700227a0e4a01ca0a3841ac470b4dc51a484b5497c47,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-55/template.json
G-56,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-56.json,22,20,2,31,3,4,0,0,0,9,9,9,6,3,0,0,22,0.6111111111111112,4.888888888888889,6,2,0.7777777777777778,9,0.4090909090909091,0.9545454545454546,7,7b40c987ab8930ff51be79e80fc87e824727864eebe74c39c52f898219fe26a7,5089ac5a48b58682ce1f0fc16746497f826f9d0eb126ca1b425cb953f062bc06,d3eb1590f8352934f355d77d55b5291cbe80dbff37c75a2103e73141ec9ffcfa,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-56/template.json
G-57,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-57.json,22,20,2,45,3,4,0,0,0,25,25,25,5,3,7,10,245,0.8166666666666667,19.6,22,1,1.0,12,0.5454545454545454,4.409090909090909,22,decd2b047e982a198b214d39c80276bbb9e56bf171065985af3ad63a10639870,953f66c9eb8a08d81b0fc3587794c33a02d2cce9c692eae9c560017b6cb26956,664ae8bb0d0462fb72ae5d0eac6f47e8efd355afbc4b6972a2dcae675ed39808,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-57/template.json
G-58,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-58.json,22,20,2,41,3,4,1,0,1,28,29,29,6,11,8,3,318,0.7832512315270936,21.93103448275862,27,1,1.0,12,0.5454545454545454,4.2727272727272725,24,0376de725b1a724fba7d59dfc473b924140bbc89e85fbe6f38a2c98a5e3c39e8,ace9aca9df4d5b323f67c3bb2fe589bb1addbe61901f04773c5d859cea09ca98,3ffa321bfbf7efe5c6e7a6da50b98b5955a964f87b480986833da598cdb72971,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-58/template.json
G-59,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-59.json,22,20,2,46,3,4,1,0,1,6,7,7,2,2,2,0,21,1.0,6.0,6,1,1.0,5,0.22727272727272727,0.9090909090909091,7,56b97a3f5be8e58cb313fdd456c352b5df49b58924a6bc786e7d5432f42911d3,cc2ecfa2b6b54b3e0077ae90ccaca89e5cab16a8d2953e7f6adbfcd7cbd029dd,6e40f6c703f5786e23b6b35645c2324d3f50296b1b93cb63442c1ae7b7784e90,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-59/template.json
G-60,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-60.json,22,20,2,41,3,4,0,0,0,38,38,38,11,11,7,9,523,0.7439544807965861,27.526315789473685,34,1,1.0,13,0.5909090909090909,5.818181818181818,26,5c17c00fca3e7b71d9f6be9af60d43e5043cfe99bd72e855568063275f826125,0d7b4a7559a4c8654ef9067e67781af84362e270a4acffb418cc9700cd22ebd1,3fc2ad08ca4dd679fc8aa7e432b09107a2f1c651bcef2bf2c50af1da2e10bcbb,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-60/template.json
G-61,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-61.json,22,20,2,29,3,4,1,0,1,15,16,16,4,5,4,2,72,0.6,9.0,12,1,1.0,11,0.5,2.3181818181818183,10,08df0eeb4c32a64bd93fc7c52c7e408ff8b6bdb7ad1c39f4c9e106ad1f6adb4b,eddd95bf8c4c0f8514f5584cd21891978a73671c4dfacc61d00b51cf24473f83,4049454ac214b3dc2bdd2df74ce07b4dc480c52253679f58c6dff551495ed839,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-61/template.json
G-62,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-62.json,22,20,2,36,3,4,0,0,0,6,6,6,5,1,0,0,8,0.5333333333333333,2.6666666666666665,4,1,1.0,6,0.2727272727272727,0.5909090909090909,3,2e205971a973ed405eb82d93629bfb5a36938b09989ce460c471395f81025447,a73a008e2c73c41e01dc10866376aa609595698c63d77ae915587afd8370090c,384e005cf841f826d3b6672df7712452a3b0fce19617e9c80186a3125d558ab9,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-62/template.json
G-63,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-63.json,22,20,2,33,3,4,0,0,0,3,3,3,3,0,0,0,1,0.3333333333333333,0.6666666666666666,1,2,0.6666666666666666,5,0.22727272727272727,0.2727272727272727,2,2ebb8db7420e9dcd07d743a7213facc05556e8916b1366dbc071d7619f8508fd,5dffb5b93a75ad37e5ba3dec4861577f8d996d4d253d501e3ee807b783a69edc,e5a6792ddbb8a8d7db2b8da85de8a578b7ae23aae3a292418444a161a80cef51,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-63/template.json
G-64,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-64.json,22,20,2,37,3,4,0,0,0,20,20,20,6,10,4,0,122,0.6421052631578947,12.2,15,1,1.0,9,0.4090909090909091,2.6363636363636362,10,312e3ca81513dc5a04b4f2c9ccbb49641e2602da254c53db24a3292932129784,10a0efa46cc3dffd29038cf40527d989bdd70f0d9f2e996040704aa350c0a929,fbf167f262f9802468218862ecd44c554e98faf62cdf766db42479955d8f21fe,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-64/template.json
G-65,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-65.json,22,20,2,34,3,4,1,0,1,10,11,11,4,5,1,0,46,0.8363636363636363,8.363636363636363,10,1,1.0,6,0.2727272727272727,1.3181818181818181,9,8f869c8a4f332b6df61ce04c1340e277b7b15f3794fa1523e07f73110279725a,1380942eb5b1c1d94eb4c94d0d38103cffb2eef57fc674b5b763b7431da643de,5d0073ab8acf2861a01cea4cf71a9cc6419a79dab19da98b9142a4e3a23c74fe,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-65/template.json
G-66,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-66.json,22,20,2,37,3,4,1,0,1,19,20,20,6,4,5,4,153,0.8052631578947368,15.3,18,1,1.0,8,0.36363636363636365,3.0,14,43438ad4a8cf0185afe4b771ad84d7466de8ba97edfaf1bada73aa5671a0f052,5d4939a44d5d3d6d97cd3d901a0b1bd7cf248b5111923a00523fccc4515f169e,83dcf57264723302c588f34bd0426e262124036baf3aacf6d36d0f4ea9bfd855,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-66/template.json
G-67,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-67.json,22,20,2,53,3,4,0,1,1,47,48,48,12,11,8,16,826,0.7322695035460993,34.416666666666664,41,1,1.0,13,0.5909090909090909,7.818181818181818,31,f2b90196149b89363de6ddd50cfce3aba86a58fc231c4fb8e89ec5b7a40b5067,ce9fc37ce448c5fb3c8c516b3e7208d0b6d119037f018c3954dc64d60ef97864,f5f3de6216becbac6aead1621e739a28a033338ea38999ff8d6aa5db10371509,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-67/template.json
G-68,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-68.json,22,20,2,31,3,4,0,0,0,2,2,2,2,0,0,0,1,1.0,1.0,1,1,1.0,3,0.13636363636363635,0.18181818181818182,2,991c0ea10fd3af071cfa9989d70ef35b8bafc54044e8490df3ea0790249db843,a598c4327bb2a0d5d194eba5f5e6da271950472631413dfd890ba95d41522bb1,3328bf7a9a2ad56a9ce05e8e8c8eb06cc61e073f6b0b1cf80eba82a5fe2cc6cc,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-68/template.json
G-69,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-69.json,22,20,2,11,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,3d23ea8d6d3b3962bc530517b48bdc878c5df2a87b36b8342563944d807f3cc6,3e421294714c80131943825321068524fe3a9c75e212d85314e7014ac367d200,8d555f38809d5cf0971e61d09edd1a9e5ef85853b1627caef339e1bac0ad178b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-69/template.json
G-70,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-70.json,22,20,2,49,3,4,0,4,4,94,98,98,7,16,28,43,4218,0.8874395118872291,86.08163265306122,95,1,1.0,12,0.5454545454545454,18.227272727272727,82,06eb28704c8dd813a18c1ab23b9bec5eaa911475914d1655423aa3f80de10d02,9dad868d3deef257a3eb824dee74ec87a64237b0e491e27fcd32b684fd972d26,4ab2ada5d860e3343140d9a90f6ff040592a69e2e844a5ec3bc6729ffac24c50,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-70/template.json
G-71,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-71.json,22,20,2,30,3,4,1,1,2,5,7,7,3,1,1,0,10,0.47619047619047616,2.857142857142857,4,2,0.8571428571428571,8,0.36363636363636365,0.8181818181818182,4,566973a79321d7fe9caebdccc5dc068e0e73e6a0a22e89b72a6929948ad0eba9,5b1db41ff388298b85fea7ea13f3c9d6b07e2239de48ecc2ccd96446feac06dc,44b7d567a4dfb1b9aafc0157b244f8b72ceafdd3f6df58a88c00882286c467af,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-71/template.json
G-72,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-72.json,22,20,2,45,3,4,6,1,7,42,49,49,5,7,16,14,938,0.7976190476190477,38.285714285714285,46,1,1.0,13,0.5909090909090909,8.181818181818182,37,285e90dbf280b66bb0290e45b6d025d49691667f2cebb4119642f197b05fc891,ace15c5b8bb8519c4ee00df6a9a4fed4b0ee720ae0ffdbab2f8e8c0398191b0b,2d172509f2ea09e106b15968e3d79afa579143e6ed4d608d8dc3f632eb9de823,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-72/template.json
G-73,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-73.json,22,20,2,44,3,4,3,0,3,29,32,32,6,9,10,4,412,0.8306451612903226,25.75,31,1,1.0,9,0.4090909090909091,4.7727272727272725,21,85c29c3a1cedef0a4d23f0f0d08d66f1d551c670d88500838928a22465bc1f47,e1572a4282db245d2e913c7ccd6edea2423560f86e4c9b910de0e656778947b6,6ae7ca57d0bdc7bae1e2aade987b3c6098e2e26a9d6d410c8939d626ee5326e6,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-73/template.json
G-74,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-74.json,22,20,2,45,3,4,2,0,2,24,26,26,4,7,6,7,263,0.8092307692307692,20.23076923076923,24,1,1.0,11,0.5,4.181818181818182,20,9121dd34a4a71223fe41340324279e4e748217397729b012952b75dbfb352ea6,e8f07c0b59adccdc653ba93c6b5489a5bf46557612849ef812e0bfde5aae5877,c452671d5235af7acbd89ed13a685e32be8bd436e840eacfc0335043cdd80861,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-74/template.json
G-75,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-75.json,22,20,2,23,3,4,0,0,0,6,6,6,4,2,0,0,11,0.7333333333333333,3.6666666666666665,4,1,1.0,5,0.22727272727272727,0.6363636363636364,4,7611ca403a0c05de8162463f2f54a9b0a2e3527a7d305c10f245ab6bee21c2c4,a9cb04398e0461b9393132b1de53a757137be96c2ac9681e202ff68efe3b4410,453e9fb1a2b4b775e7e213f92b70794a449bd77457acfdaadae75188af5c009b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-75/template.json
G-76,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-76.json,22,20,2,23,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,a90a8757eea6e93da8e96b3b37b32dda604576b0bac0fef334bf7a789af2d104,e3526a143371240862275d2f2e1a5c98c57099ee7ee4e1ba82f5394ec031a093,9f91d6279317453686ae385c2ed7a57b5a82ca905d9ca6b7072c4665b26f4f95,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-76/template.json
G-77,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-77.json,22,20,2,30,3,4,0,0,0,5,5,5,5,0,0,0,5,0.5,2.0,3,1,1.0,6,0.2727272727272727,0.45454545454545453,3,f0516841fc393e716a7807a876538e928ebf57446cb39920e4b5d5607dd44200,40a3736df6877d9f930ea16692a70e15cfc40709b0fd042b37e3996c55307d14,f6b196d9fec805224959e44a4e5c6004765efd59463ff957f60234920c524d0a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-77/template.json
G-78,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-78.json,22,20,2,41,3,4,0,0,0,7,7,7,4,3,0,0,11,0.5238095238095238,3.142857142857143,5,1,1.0,7,0.3181818181818182,0.7727272727272727,4,bb6a04a5f4727dcaecfcb53be4e38793d8223bd3c0e02babf8bee500635b9b16,e3484ea34c4e0386135233da30f7e606c0b673a420c0c15524c99d80435adba8,ff94b9fe930238a212c50d2df4ebd503fd5f3799ad292de71633618e3cfad07e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-78/template.json
G-79,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-79.json,22,20,2,34,3,4,1,1,2,25,27,27,4,9,8,4,332,0.9458689458689459,24.59259259259259,26,1,1.0,8,0.36363636363636365,4.181818181818182,23,db52704574abae6cff92a313a41b72784e831745c6b164cc95d8b2080f0718fd,e842f77a95e8c4c9ffe6fbe91f2485cdb7876d07c4a37ad1e3e7361fa0c46562,df78227e69db119f6192b5ed2cc4c58efe3acbf156583e2a5da253d1d4fbafb0,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-79/template.json
G-80,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-80.json,22,20,2,47,3,4,3,0,3,31,34,34,5,7,12,7,427,0.7611408199643493,25.11764705882353,32,1,1.0,11,0.5,5.454545454545454,19,a1db259aec0748e72890b41379147104f9f5394cb40806d0e4972399e96a6022,16c690b85da5ce9fa7812bbe742ff0777161842bb7ff9122a47f4fe663bd6ef8,c356d659c36184fcdd6841430237b29eed917b720a384ca79575a7255bb3c9cc,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-80/template.json
G-81,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-81.json,22,20,2,30,3,4,1,0,1,16,17,17,6,5,4,1,87,0.6397058823529411,10.235294117647058,14,1,1.0,9,0.4090909090909091,2.272727272727273,9,50922e65646cb72c6969e5d87b0c884b58e7cbb6d35d368fea75b635d38c80c9,805ae050dec54316d0bd628f186ca010f82d0987564313019c6de4248d9d3f3d,b24ef35f2ff2cbd1e9d2fd952699da65c5a445c15bb864c531e0a694517dfc66,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-81/template.json
G-82,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-82.json,22,20,2,39,3,4,0,2,2,19,21,21,2,4,6,7,128,0.6095238095238096,12.19047619047619,20,1,1.0,12,0.5454545454545454,3.6818181818181817,12,9487efe08349300bcb56120bfe6a381b7cda531ca84b7fdc489f7c0f1d110cc1,ae6b1f05df5668b362b32020f8e1cc5aa4de34e49b95a9dbefa0dc825c0b2fd6,f34d3dff12a7fa1b1c8fbaf6a15aaa4742e3f0ec3479d8f0c213655f56fe66ea,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-82/template.json
G-83,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-83.json,22,20,2,49,3,4,1,0,1,16,17,17,3,5,4,4,121,0.8897058823529411,14.235294117647058,16,1,1.0,7,0.3181818181818182,2.6818181818181817,12,cc0bdb24e5b6048d28272d965b9d65bae6ccea5738a9fdb7a78811bc95267db8,731e529fdf8191821c6c56232a24c992b3718ebeb19b87c3e5e526ff387b0320,6e3df5ce6c473df79b7162f6433d4ad5333dcd0f306f6a1c28d9b4f079d75e26,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-83/template.json
G-84,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-84.json,22,20,2,43,3,4,1,0,1,28,29,29,7,9,7,5,345,0.8497536945812808,23.79310344827586,28,1,1.0,8,0.36363636363636365,4.363636363636363,21,66ff2c6d4407e70acc041c04c3f6bed54b85ee273b53438ff25eed6269fb324c,202efe3436f8f4f75fd2c7b3b779c375e432f39e43c85a9628556634c83ef294,d0e3ef444846ac169cd73ba5025adb4c5017bde08c8a1e88d12a0b5ab2622c81,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-84/template.json
G-85,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-85.json,22,20,2,21,3,4,0,0,0,3,3,3,3,0,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.2727272727272727,2,4227c45bcc3c7eae9e1f4967fe8632eb7bfdfcb852f45b6e7fa50a749f263759,82cba785c24a43f9f234cf9f190dae47c6a181896e96b97ebc35ff9de44074ff,6f7ac65834d2a8ffe3a43231f4492c68584d5069487ea6582e6086cdb94092e7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-85/template.json
G-86,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-86.json,22,20,2,44,3,4,1,1,2,68,70,70,6,14,23,25,2229,0.9229813664596274,63.68571428571428,69,1,1.0,12,0.5454545454545454,12.545454545454545,58,1114f93888cfd46d16147b2cedfe744e8666370def33e2799dd6f9b6f64031ae,a8cb63e5ee9ca0ecb95eec1aedc836a2d754d6eecfd3159eeb58a5a56feb1cf7,7f20b6900ade96bc77f58dec886c87ad7c5b05c3578a1990517db2cc3baab2a5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-86/template.json
G-87,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-87.json,22,20,2,37,3,4,0,0,0,6,6,6,5,1,0,0,11,0.7333333333333333,3.6666666666666665,5,1,1.0,7,0.3181818181818182,0.5909090909090909,5,3d95140e84b96e155673b4d984a7707998e55ad1213268ce610075a6e69bf181,fa8a1d47dabecbbc946a4f38b9e11e28207124acf499f0fe3a3c1c88b7a373a5,7e47da34c99e0287daa153d3c08738b99d39ba8b6239ef95a5c30d56df1a37b2,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-87/template.json
G-88,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-88.json,22,20,2,32,3,4,0,0,0,5,5,5,3,2,0,0,7,0.7,2.8,4,1,1.0,6,0.2727272727272727,0.5454545454545454,4,01ccd703cfb18b978afc17668e82ead2e433bb2c4586bee76f5a214933133523,b34023211d0fa79eba5590d27584167522b40b49c770f8a1c818335a75f42ae5,c1d924f0470ac0fb195a0ace77c92895e5e6d9c8e34042d4f03d626ded578ed3,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-88/template.json
